Epoch 1/20
395/395 [==============================] - 345s 873ms/step - loss: 1.3623 - dice_coef: 0.0732 - val_loss: 86.2123 - val_dice_coef: -82.9891
Epoch 2/20
395/395 [==============================] - 322s 816ms/step - loss: 1.5892 - dice_coef: -0.0120 - val_loss: 4.0082 - val_dice_coef: -3.7359e-04
Epoch 3/20
395/395 [==============================] - 324s 820ms/step - loss: 2.3574 - dice_coef: 0.0240 - val_loss: 10.7805 - val_dice_coef: -0.0085
Epoch 4/20
395/395 [==============================] - 322s 816ms/step - loss: 1.2883 - dice_coef: 0.0063 - val_loss: 1.4314 - val_dice_coef: 0.2065
Epoch 5/20
395/395 [==============================] - 322s 816ms/step - loss: 1.1211 - dice_coef: 0.0123 - val_loss: 1.1731 - val_dice_coef: -0.0088
Epoch 6/20
395/395 [==============================] - 328s 830ms/step - loss: 1.0912 - dice_coef: 0.0231 - val_loss: 1.3656 - val_dice_coef: 0.0327
Epoch 7/20
395/395 [==============================] - 327s 828ms/step - loss: 1.1779 - dice_coef: -0.0250 - val_loss: 1.1062 - val_dice_coef: 0.0278
Epoch 8/20
395/395 [==============================] - 323s 819ms/step - loss: 1.0928 - dice_coef: 0.0263 - val_loss: 1.1049 - val_dice_coef: 0.0266
Epoch 9/20
395/395 [==============================] - 327s 827ms/step - loss: 1.0770 - dice_coef: 0.0436 - val_loss: 1.1089 - val_dice_coef: 0.0249
Epoch 10/20
395/395 [==============================] - 328s 830ms/step - loss: 1.0183 - dice_coef: 0.1034 - val_loss: 1.0516 - val_dice_coef: 0.0785
Epoch 11/20
395/395 [==============================] - 326s 826ms/step - loss: 1.2903 - dice_coef: 0.3121 - val_loss: 8.9733 - val_dice_coef: 0.0091
Epoch 12/20
395/395 [==============================] - 328s 830ms/step - loss: 1.3151 - dice_coef: 0.0157 - val_loss: 1.1173 - val_dice_coef: 0.0186
Epoch 13/20
395/395 [==============================] - 322s 815ms/step - loss: 1.1755 - dice_coef: 0.0120 - val_loss: 1.1229 - val_dice_coef: 0.0127
Epoch 14/20
395/395 [==============================] - 324s 820ms/step - loss: 1.1660 - dice_coef: 0.0094 - val_loss: 1.8755 - val_dice_coef: -0.0684
Epoch 15/20
395/395 [==============================] - 324s 820ms/step - loss: 1.1536 - dice_coef: 0.0141 - val_loss: 1.2618 - val_dice_coef: 0.0134
Epoch 16/20
395/395 [==============================] - 324s 820ms/step - loss: 1.1166 - dice_coef: 0.0127 - val_loss: 1.1480 - val_dice_coef: 0.0128
Epoch 17/20
395/395 [==============================] - 326s 825ms/step - loss: 1.0707 - dice_coef: 0.0131 - val_loss: 1.1343 - val_dice_coef: 0.0180
Epoch 18/20
395/395 [==============================] - 323s 817ms/step - loss: 1.0752 - dice_coef: 0.0173 - val_loss: 1.1041 - val_dice_coef: 0.0162
Epoch 19/20
395/395 [==============================] - 324s 820ms/step - loss: 1.0441 - dice_coef: 0.0216 - val_loss: 1.0854 - val_dice_coef: 0.0217
Epoch 20/20
395/395 [==============================] - 325s 823ms/step - loss: 2.1694 - dice_coef: 0.1148 - val_loss: 15.7014 - val_dice_coef: 0.0055
